id,value
6032,0.68135
6393,0.68135
6401,0.68135
6900,0.68135
7003,0.68135
7056,0.68135
7675,0.68135
7833,0.68135
7842,0.68135
7914,0.68135
8250,0.68135
8309,0.68135
9048,0.68135
9668,0.68135
10231,0.68135
10670,0.68135
10782,0.68135
11159,0.68135
11371,0.68135
11660,0.68135
12451,0.68135
13331,0.68135
13582,0.68135
13715,0.68135
14250,0.68135
14439,0.68135
14535,0.68135
15433,0.68135
17867,0.68135
10282,0.67265
18562,0.65716
18682,0.65715
18684,0.65715
298,0.65177
708,0.65177
970,0.65177
1169,0.65177
1404,0.65177
1463,0.65177
1647,0.65177
1718,0.65177
1807,0.65177
1913,0.65177
1929,0.65177
2696,0.65177
3137,0.65177
3525,0.65177
3671,0.65177
3678,0.65177
3949,0.65177
3970,0.65177
4162,0.65177
4382,0.65177
4584,0.65177
4659,0.65177
4677,0.65177
4683,0.65177
4732,0.65177
4737,0.65177
4834,0.65177
4847,0.65177
5104,0.65177
5672,0.65177
5911,0.65177
6099,0.65177
6291,0.65177
6562,0.65177
7137,0.65177
7194,0.65177
7214,0.65177
7641,0.65177
7924,0.65177
8072,0.65177
8077,0.65177
8078,0.65177
8249,0.65177
8570,0.65177
8978,0.65177
9172,0.65177
9298,0.65177
9617,0.65177
9785,0.65177
10080,0.65177
10456,0.65177
10515,0.65177
10895,0.65177
10920,0.65177
10960,0.65177
10971,0.65177
11211,0.65177
11330,0.65177
11435,0.65177
11714,0.65177
12020,0.65177
12280,0.65177
12334,0.65177
12342,0.65177
12859,0.65177
13265,0.65177
13475,0.65177
13680,0.65177
13920,0.65177
13951,0.65177
14055,0.65177
14211,0.65177
14463,0.65177
14578,0.65177
15472,0.65177
15523,0.65177
17438,0.65177
17463,0.65177
17643,0.65177
17915,0.65177
17956,0.65177
18032,0.65177
7,0.64896
257,0.64896
327,0.64896
492,0.64896
493,0.64896
958,0.64896
978,0.64896
1237,0.64896
1379,0.64896
1471,0.64896
1518,0.64896
1967,0.64896
1977,0.64896
2035,0.64896
2128,0.64896
2187,0.64896
2385,0.64896
2472,0.64896
2506,0.64896
2670,0.64896
3354,0.64896
3427,0.64896
3526,0.64896
3614,0.64896
3621,0.64896
3759,0.64896
3777,0.64896
3862,0.64896
3924,0.64896
4080,0.64896
4139,0.64896
4140,0.64896
4173,0.64896
4337,0.64896
4717,0.64896
4796,0.64896
4891,0.64896
4987,0.64896
4995,0.64896
5006,0.64896
5296,0.64896
5310,0.64896
5391,0.64896
5447,0.64896
5736,0.64896
5737,0.64896
5954,0.64896
5955,0.64896
5998,0.64896
6001,0.64896
6039,0.64896
6152,0.64896
6168,0.64896
6222,0.64896
6229,0.64896
6596,0.64896
6656,0.64896
7043,0.64896
7055,0.64896
7172,0.64896
7350,0.64896
7673,0.64896
7691,0.64896
7839,0.64896
8114,0.64896
8162,0.64896
8173,0.64896
8345,0.64896
8397,0.64896
8525,0.64896
8733,0.64896
9078,0.64896
9194,0.64896
9220,0.64896
9664,0.64896
9691,0.64896
9817,0.64896
9818,0.64896
9840,0.64896
10132,0.64896
10234,0.64896
10289,0.64896
10560,0.64896
10566,0.64896
10628,0.64896
10664,0.64896
10716,0.64896
10809,0.64896
10826,0.64896
10905,0.64896
10986,0.64896
11209,0.64896
11342,0.64896
11366,0.64896
11394,0.64896
11404,0.64896
11421,0.64896
11445,0.64896
11528,0.64896
11570,0.64896
11638,0.64896
11657,0.64896
12056,0.64896
12126,0.64896
12300,0.64896
12517,0.64896
12648,0.64896
13187,0.64896
13233,0.64896
13623,0.64896
13773,0.64896
13934,0.64896
13955,0.64896
13986,0.64896
14366,0.64896
14395,0.64896
15666,0.64896
16218,0.64896
16629,0.64896
17472,0.64896
17634,0.64896
17644,0.64896
18200,0.64896
18460,0.64896
18495,0.64896
18611,0.64896
18645,0.64896
18662,0.64896
18681,0.64896
18479,0.64684
18647,0.64684
18695,0.64684
18706,0.64515
641,0.63621
1240,0.63621
1297,0.63621
1325,0.63621
1469,0.63621
1580,0.63621
1681,0.63621
1743,0.63621
2273,0.63621
2400,0.63621
2592,0.63621
2766,0.63621
2814,0.63621
3391,0.63621
3484,0.63621
3575,0.63621
3636,0.63621
3905,0.63621
4142,0.63621
4181,0.63621
4184,0.63621
4226,0.63621
4504,0.63621
4702,0.63621
5010,0.63621
5124,0.63621
5505,0.63621
5521,0.63621
5637,0.63621
5719,0.63621
5809,0.63621
5811,0.63621
6057,0.63621
6119,0.63621
6191,0.63621
6332,0.63621
6343,0.63621
6600,0.63621
6762,0.63621
6923,0.63621
7062,0.63621
7437,0.63621
7619,0.63621
7853,0.63621
7934,0.63621
8629,0.63621
9101,0.63621
9124,0.63621
9161,0.63621
9395,0.63621
10218,0.63621
10283,0.63621
10447,0.63621
10723,0.63621
11002,0.63621
11307,0.63621
11315,0.63621
11341,0.63621
11376,0.63621
11568,0.63621
11690,0.63621
11753,0.63621
12069,0.63621
12075,0.63621
12115,0.63621
12629,0.63621
13180,0.63621
13208,0.63621
13283,0.63621
13505,0.63621
13668,0.63621
13843,0.63621
14307,0.63621
14888,0.63621
14948,0.63621
15091,0.63621
16468,0.63621
16602,0.63621
17378,0.63621
17434,0.63621
17600,0.63621
18003,0.63621
18366,0.63621
18467,0.63621
251,0.6334
459,0.6334
1324,0.6334
1361,0.6334
1521,0.6334
1532,0.6334
1537,0.6334
1543,0.6334
1668,0.6334
1669,0.6334
1926,0.6334
2005,0.6334
2045,0.6334
2449,0.6334
2486,0.6334
2540,0.6334
2577,0.6334
2640,0.6334
2737,0.6334
2826,0.6334
3175,0.6334
3266,0.6334
3355,0.6334
3450,0.6334
3944,0.6334
4029,0.6334
4219,0.6334
4322,0.6334
4408,0.6334
4497,0.6334
4876,0.6334
5044,0.6334
5059,0.6334
5069,0.6334
5121,0.6334
5190,0.6334
5198,0.6334
5295,0.6334
5349,0.6334
5424,0.6334
5510,0.6334
5547,0.6334
5567,0.6334
5808,0.6334
5891,0.6334
5915,0.6334
5968,0.6334
6008,0.6334
6196,0.6334
6233,0.6334
6405,0.6334
6550,0.6334
6576,0.6334
6700,0.6334
6924,0.6334
6990,0.6334
7219,0.6334
7247,0.6334
7266,0.6334
7330,0.6334
7343,0.6334
7945,0.6334
7969,0.6334
8062,0.6334
8144,0.6334
8257,0.6334
8445,0.6334
8464,0.6334
8534,0.6334
8912,0.6334
8974,0.6334
9365,0.6334
9368,0.6334
9686,0.6334
9902,0.6334
10052,0.6334
10228,0.6334
10257,0.6334
10403,0.6334
10583,0.6334
10652,0.6334
10680,0.6334
10915,0.6334
11188,0.6334
11232,0.6334
11401,0.6334
11460,0.6334
11520,0.6334
11534,0.6334
11608,0.6334
11624,0.6334
11627,0.6334
11699,0.6334
11762,0.6334
11791,0.6334
11946,0.6334
12128,0.6334
12257,0.6334
12337,0.6334
12509,0.6334
12537,0.6334
12545,0.6334
12548,0.6334
12691,0.6334
12696,0.6334
12750,0.6334
13015,0.6334
13043,0.6334
13555,0.6334
13586,0.6334
14451,0.6334
14575,0.6334
15442,0.6334
15707,0.6334
15740,0.6334
16019,0.6334
16580,0.6334
16839,0.6334
16914,0.6334
17524,0.6334
17873,0.6334
17906,0.6334
18069,0.6334
5843,0.62942
1950,0.62753
2648,0.62753
2955,0.62753
3362,0.62753
4334,0.62753
4787,0.62753
8834,0.62753
10501,0.62753
12197,0.62753
14453,0.62753
18236,0.62753
377,0.61597
1577,0.61597
1703,0.61597
1862,0.61597
1910,0.61597
2248,0.61597
2268,0.61597
2458,0.61597
2859,0.61597
2958,0.61597
3017,0.61597
3079,0.61597
3531,0.61597
3573,0.61597
4231,0.61597
4362,0.61597
4393,0.61597
4491,0.61597
4576,0.61597
4643,0.61597
4768,0.61597
4770,0.61597
4851,0.61597
4990,0.61597
5074,0.61597
5581,0.61597
5656,0.61597
5805,0.61597
5840,0.61597
5887,0.61597
6226,0.61597
6330,0.61597
6389,0.61597
6469,0.61597
7140,0.61597
7222,0.61597
7332,0.61597
7670,0.61597
7797,0.61597
7904,0.61597
7955,0.61597
8060,0.61597
8094,0.61597
8232,0.61597
8645,0.61597
8646,0.61597
8767,0.61597
9139,0.61597
9191,0.61597
9333,0.61597
9587,0.61597
9628,0.61597
9880,0.61597
9999,0.61597
10153,0.61597
10451,0.61597
10568,0.61597
10811,0.61597
11235,0.61597
11754,0.61597
11840,0.61597
12031,0.61597
12336,0.61597
12697,0.61597
13563,0.61597
13572,0.61597
13585,0.61597
13601,0.61597
13782,0.61597
14163,0.61597
14488,0.61597
14820,0.61597
14852,0.61597
15453,0.61597
15728,0.61597
16502,0.61597
17106,0.61597
17595,0.61597
17709,0.61597
18007,0.61597
18182,0.61597
18638,0.61597
233,0.61317
350,0.61317
798,0.61317
980,0.61317
982,0.61317
1018,0.61317
1329,0.61317
1710,0.61317
1739,0.61317
2012,0.61317
2099,0.61317
2100,0.61317
2141,0.61317
2295,0.61317
2337,0.61317
2355,0.61317
2545,0.61317
2561,0.61317
2568,0.61317
2588,0.61317
2688,0.61317
2698,0.61317
3010,0.61317
3107,0.61317
3160,0.61317
3260,0.61317
3318,0.61317
3529,0.61317
3665,0.61317
3710,0.61317
3809,0.61317
3968,0.61317
3980,0.61317
4010,0.61317
4013,0.61317
4124,0.61317
4340,0.61317
4430,0.61317
4660,0.61317
4711,0.61317
4879,0.61317
4883,0.61317
4994,0.61317
5105,0.61317
5152,0.61317
5221,0.61317
5314,0.61317
5412,0.61317
5453,0.61317
5465,0.61317
5526,0.61317
5630,0.61317
5831,0.61317
5898,0.61317
5929,0.61317
5995,0.61317
6006,0.61317
6256,0.61317
6395,0.61317
6460,0.61317
6594,0.61317
6607,0.61317
6765,0.61317
6830,0.61317
6926,0.61317
7336,0.61317
7390,0.61317
7617,0.61317
7813,0.61317
8106,0.61317
8295,0.61317
8722,0.61317
8736,0.61317
8775,0.61317
8916,0.61317
8955,0.61317
9317,0.61317
9413,0.61317
9615,0.61317
9621,0.61317
9657,0.61317
9903,0.61317
9950,0.61317
10238,0.61317
10341,0.61317
10388,0.61317
10421,0.61317
10488,0.61317
10509,0.61317
10758,0.61317
10925,0.61317
11068,0.61317
11420,0.61317
11451,0.61317
11601,0.61317
11636,0.61317
11827,0.61317
12062,0.61317
12221,0.61317
12450,0.61317
12454,0.61317
12587,0.61317
13023,0.61317
13287,0.61317
13499,0.61317
13669,0.61317
13800,0.61317
13817,0.61317
13827,0.61317
13839,0.61317
13911,0.61317
13997,0.61317
14106,0.61317
14228,0.61317
14340,0.61317
14457,0.61317
14496,0.61317
14515,0.61317
14874,0.61317
15766,0.61317
17077,0.61317
17115,0.61317
17419,0.61317
17716,0.61317
7732,0.60161
8985,0.6016
17,0.60042
167,0.60042
347,0.60042
457,0.60042
623,0.60042
632,0.60042
1582,0.60042
1682,0.60042
1683,0.60042
1763,0.60042
1951,0.60042
2103,0.60042
2285,0.60042
2402,0.60042
2854,0.60042
2868,0.60042
3431,0.60042
3481,0.60042
3647,0.60042
3717,0.60042
4073,0.60042
4161,0.60042
4167,0.60042
4210,0.60042
4346,0.60042
4882,0.60042
5154,0.60042
5207,0.60042
5293,0.60042
5419,0.60042
5928,0.60042
6108,0.60042
6996,0.60042
7307,0.60042
7502,0.60042
7573,0.60042
7775,0.60042
7782,0.60042
8005,0.60042
8107,0.60042
8152,0.60042
8161,0.60042
8428,0.60042
8620,0.60042
8689,0.60042
8738,0.60042
8818,0.60042
8863,0.60042
8893,0.60042
9289,0.60042
9643,0.60042
9758,0.60042
10011,0.60042
10813,0.60042
10849,0.60042
11020,0.60042
11076,0.60042
11309,0.60042
11312,0.60042
11333,0.60042
11370,0.60042
11826,0.60042
11863,0.60042
11897,0.60042
11934,0.60042
12142,0.60042
12286,0.60042
12335,0.60042
12526,0.60042
12536,0.60042
12556,0.60042
13106,0.60042
13148,0.60042
13182,0.60042
13330,0.60042
13915,0.60042
14505,0.60042
14823,0.60042
14876,0.60042
17394,0.60042
17420,0.60042
17466,0.60042
17787,0.60042
462,0.59761
464,0.59761
529,0.59761
628,0.59761
967,0.59761
1061,0.59761
1201,0.59761
1433,0.59761
1754,0.59761
1850,0.59761
1909,0.59761
1975,0.59761
1983,0.59761
2145,0.59761
2421,0.59761
2465,0.59761
2533,0.59761
3111,0.59761
3144,0.59761
3229,0.59761
3724,0.59761
3896,0.59761
4099,0.59761
4105,0.59761
4166,0.59761
4242,0.59761
4410,0.59761
4535,0.59761
4726,0.59761
4850,0.59761
4935,0.59761
4968,0.59761
5109,0.59761
5188,0.59761
5222,0.59761
5227,0.59761
5560,0.59761
5657,0.59761
5671,0.59761
5678,0.59761
5696,0.59761
5777,0.59761
5802,0.59761
5818,0.59761
6023,0.59761
6114,0.59761
6249,0.59761
6407,0.59761
6429,0.59761
6477,0.59761
6529,0.59761
6531,0.59761
6551,0.59761
6778,0.59761
6838,0.59761
6920,0.59761
6925,0.59761
6969,0.59761
7132,0.59761
7205,0.59761
7227,0.59761
7479,0.59761
7851,0.59761
7856,0.59761
7927,0.59761
8145,0.59761
8276,0.59761
8354,0.59761
8442,0.59761
8467,0.59761
8595,0.59761
8816,0.59761
8980,0.59761
9012,0.59761
9121,0.59761
9247,0.59761
9310,0.59761
9378,0.59761
9474,0.59761
9808,0.59761
9870,0.59761
9960,0.59761
9986,0.59761
10219,0.59761
10279,0.59761
10392,0.59761
10511,0.59761
10617,0.59761
10656,0.59761
10676,0.59761
10698,0.59761
10989,0.59761
10998,0.59761
11135,0.59761
11183,0.59761
11284,0.59761
11289,0.59761
11688,0.59761
11855,0.59761
11974,0.59761
12041,0.59761
12227,0.59761
12252,0.59761
12263,0.59761
12631,0.59761
12679,0.59761
12937,0.59761
12990,0.59761
13010,0.59761
13071,0.59761
13352,0.59761
13434,0.59761
13619,0.59761
13712,0.59761
13816,0.59761
13856,0.59761
14008,0.59761
14586,0.59761
14716,0.59761
15363,0.59761
15605,0.59761
16070,0.59761
17718,0.59761
17917,0.59761
18335,0.59761
18501,0.59761
18509,0.59161
172,0.58818
203,0.58818
608,0.58818
851,0.58818
1127,0.58818
1222,0.58818
1416,0.58818
1817,0.58818
1971,0.58818
2089,0.58818
2376,0.58818
2555,0.58818
2840,0.58818
2878,0.58818
3147,0.58818
3418,0.58818
3438,0.58818
3829,0.58818
3848,0.58818
3989,0.58818
4145,0.58818
4328,0.58818
4586,0.58818
4760,0.58818
4859,0.58818
5110,0.58818
5114,0.58818
5147,0.58818
5366,0.58818
5497,0.58818
5648,0.58818
5661,0.58818
6029,0.58818
6227,0.58818
6511,0.58818
6759,0.58818
7057,0.58818
7145,0.58818
7189,0.58818
7192,0.58818
7202,0.58818
7521,0.58818
7787,0.58818
8127,0.58818
8164,0.58818
8654,0.58818
8789,0.58818
8889,0.58818
8949,0.58818
8967,0.58818
9218,0.58818
9256,0.58818
9673,0.58818
10035,0.58818
10119,0.58818
10209,0.58818
10896,0.58818
11082,0.58818
11213,0.58818
11706,0.58818
12119,0.58818
12357,0.58818
12367,0.58818
12397,0.58818
12494,0.58818
12783,0.58818
13205,0.58818
13357,0.58818
13493,0.58818
13677,0.58818
14514,0.58818
15211,0.58818
15696,0.58818
16412,0.58818
18412,0.58818
22,0.58537
77,0.58537
117,0.58537
119,0.58537
142,0.58537
147,0.58537
188,0.58537
199,0.58537
226,0.58537
246,0.58537
263,0.58537
272,0.58537
280,0.58537
311,0.58537
313,0.58537
353,0.58537
365,0.58537
398,0.58537
408,0.58537
417,0.58537
455,0.58537
479,0.58537
481,0.58537
483,0.58537
502,0.58537
520,0.58537
535,0.58537
554,0.58537
570,0.58537
572,0.58537
582,0.58537
583,0.58537
605,0.58537
637,0.58537
674,0.58537
706,0.58537
715,0.58537
732,0.58537
736,0.58537
754,0.58537
772,0.58537
777,0.58537
791,0.58537
795,0.58537
799,0.58537
837,0.58537
843,0.58537
852,0.58537
854,0.58537
859,0.58537
881,0.58537
897,0.58537
903,0.58537
904,0.58537
942,0.58537
949,0.58537
962,0.58537
964,0.58537
974,0.58537
975,0.58537
991,0.58537
995,0.58537
1002,0.58537
1025,0.58537
1060,0.58537
1062,0.58537
1079,0.58537
1082,0.58537
1099,0.58537
1126,0.58537
1158,0.58537
1160,0.58537
1293,0.58537
1313,0.58537
1326,0.58537
1335,0.58537
1336,0.58537
1351,0.58537
1434,0.58537
1466,0.58537
1473,0.58537
1603,0.58537
1645,0.58537
1690,0.58537
1694,0.58537
1698,0.58537
1714,0.58537
1788,0.58537
1803,0.58537
1831,0.58537
1897,0.58537
1925,0.58537
1936,0.58537
1996,0.58537
2016,0.58537
2029,0.58537
2062,0.58537
2081,0.58537
2086,0.58537
2113,0.58537
2165,0.58537
2217,0.58537
2220,0.58537
2222,0.58537
2224,0.58537
2319,0.58537
2329,0.58537
2347,0.58537
2369,0.58537
2428,0.58537
2493,0.58537
2512,0.58537
2582,0.58537
2603,0.58537
2612,0.58537
2617,0.58537
2627,0.58537
2719,0.58537
2760,0.58537
2767,0.58537
2801,0.58537
2803,0.58537
2807,0.58537
2812,0.58537
2960,0.58537
2981,0.58537
2987,0.58537
2995,0.58537
3044,0.58537
3092,0.58537
3097,0.58537
3103,0.58537
3173,0.58537
3187,0.58537
3214,0.58537
3239,0.58537
3268,0.58537
3303,0.58537
3406,0.58537
3513,0.58537
3514,0.58537
3545,0.58537
3570,0.58537
3584,0.58537
3736,0.58537
3778,0.58537
3780,0.58537
3787,0.58537
3890,0.58537
3907,0.58537
3991,0.58537
4050,0.58537
4059,0.58537
4062,0.58537
4097,0.58537
4189,0.58537
4199,0.58537
4202,0.58537
4228,0.58537
4306,0.58537
4380,0.58537
4483,0.58537
4515,0.58537
4624,0.58537
4803,0.58537
4807,0.58537
4813,0.58537
4814,0.58537
4820,0.58537
4829,0.58537
4853,0.58537
4856,0.58537
4917,0.58537
4923,0.58537
4924,0.58537
4939,0.58537
4981,0.58537
5038,0.58537
5058,0.58537
5078,0.58537
5160,0.58537
5162,0.58537
5163,0.58537
5238,0.58537
5239,0.58537
5263,0.58537
5282,0.58537
5285,0.58537
5291,0.58537
5306,0.58537
5463,0.58537
5627,0.58537
5740,0.58537
5789,0.58537
5907,0.58537
5980,0.58537
6011,0.58537
6080,0.58537
6156,0.58537
6173,0.58537
6186,0.58537
6361,0.58537
6378,0.58537
6485,0.58537
6497,0.58537
6635,0.58537
6658,0.58537
6779,0.58537
6852,0.58537
6860,0.58537
6972,0.58537
7104,0.58537
7121,0.58537
7251,0.58537
7269,0.58537
7272,0.58537
7273,0.58537
7282,0.58537
7287,0.58537
7296,0.58537
7300,0.58537
7346,0.58537
7400,0.58537
7411,0.58537
7423,0.58537
7444,0.58537
7580,0.58537
7654,0.58537
7664,0.58537
7689,0.58537
7757,0.58537
7879,0.58537
7883,0.58537
7894,0.58537
7926,0.58537
7965,0.58537
7967,0.58537
7971,0.58537
8017,0.58537
8026,0.58537
8027,0.58537
8032,0.58537
8033,0.58537
8035,0.58537
8055,0.58537
8186,0.58537
8263,0.58537
8273,0.58537
8297,0.58537
8310,0.58537
8317,0.58537
8320,0.58537
8487,0.58537
8489,0.58537
8499,0.58537
8520,0.58537
8524,0.58537
8558,0.58537
8573,0.58537
8600,0.58537
8612,0.58537
8621,0.58537
8662,0.58537
8664,0.58537
8674,0.58537
8700,0.58537
8705,0.58537
8750,0.58537
8797,0.58537
8826,0.58537
8828,0.58537
8842,0.58537
8849,0.58537
8859,0.58537
8915,0.58537
8923,0.58537
8968,0.58537
8995,0.58537
9002,0.58537
9004,0.58537
9060,0.58537
9083,0.58537
9115,0.58537
9178,0.58537
9229,0.58537
9248,0.58537
9255,0.58537
9349,0.58537
9442,0.58537
9452,0.58537
9455,0.58537
9521,0.58537
9543,0.58537
9579,0.58537
9650,0.58537
9738,0.58537
9749,0.58537
9795,0.58537
9853,0.58537
9862,0.58537
9972,0.58537
9997,0.58537
10057,0.58537
10062,0.58537
10063,0.58537
10070,0.58537
10076,0.58537
10078,0.58537
10082,0.58537
10097,0.58537
10169,0.58537
10175,0.58537
10179,0.58537
10224,0.58537
10265,0.58537
10297,0.58537
10309,0.58537
10327,0.58537
10329,0.58537
10367,0.58537
10389,0.58537
10416,0.58537
10470,0.58537
10476,0.58537
10479,0.58537
10494,0.58537
10533,0.58537
10593,0.58537
10600,0.58537
10604,0.58537
10611,0.58537
10690,0.58537
10693,0.58537
10725,0.58537
10732,0.58537
10734,0.58537
10748,0.58537
10861,0.58537
10875,0.58537
10885,0.58537
10959,0.58537
10970,0.58537
11034,0.58537
11041,0.58537
11042,0.58537
11083,0.58537
11111,0.58537
11166,0.58537
11190,0.58537
11210,0.58537
11250,0.58537
11442,0.58537
11480,0.58537
11547,0.58537
11548,0.58537
11604,0.58537
11631,0.58537
11641,0.58537
11663,0.58537
11666,0.58537
11675,0.58537
11739,0.58537
11741,0.58537
11809,0.58537
11811,0.58537
11912,0.58537
11918,0.58537
11926,0.58537
11932,0.58537
11986,0.58537
11989,0.58537
12014,0.58537
12081,0.58537
12086,0.58537
12089,0.58537
12134,0.58537
12159,0.58537
12171,0.58537
12216,0.58537
12226,0.58537
12231,0.58537
12234,0.58537
12236,0.58537
12240,0.58537
12242,0.58537
12260,0.58537
12265,0.58537
12298,0.58537
12347,0.58537
12353,0.58537
12383,0.58537
12467,0.58537
12469,0.58537
12473,0.58537
12573,0.58537
12579,0.58537
12662,0.58537
12669,0.58537
12739,0.58537
12749,0.58537
12770,0.58537
12776,0.58537
12808,0.58537
12868,0.58537
12879,0.58537
12884,0.58537
12968,0.58537
12972,0.58537
12980,0.58537
13055,0.58537
13056,0.58537
13063,0.58537
13070,0.58537
13098,0.58537
13143,0.58537
13154,0.58537
13155,0.58537
13204,0.58537
13231,0.58537
13255,0.58537
13289,0.58537
13306,0.58537
13310,0.58537
13392,0.58537
13412,0.58537
13414,0.58537
13435,0.58537
13443,0.58537
13457,0.58537
13462,0.58537
13483,0.58537
13486,0.58537
13490,0.58537
13516,0.58537
13534,0.58537
13547,0.58537
13636,0.58537
13657,0.58537
13720,0.58537
13727,0.58537
13763,0.58537
13770,0.58537
13806,0.58537
13879,0.58537
13880,0.58537
13958,0.58537
13994,0.58537
14001,0.58537
14021,0.58537
14028,0.58537
14065,0.58537
14069,0.58537
14091,0.58537
14114,0.58537
14119,0.58537
14149,0.58537
14177,0.58537
14229,0.58537
14231,0.58537
14247,0.58537
14267,0.58537
14271,0.58537
14280,0.58537
14293,0.58537
14295,0.58537
14297,0.58537
14346,0.58537
14349,0.58537
14355,0.58537
14379,0.58537
14390,0.58537
14409,0.58537
14411,0.58537
14435,0.58537
14438,0.58537
14444,0.58537
14447,0.58537
14492,0.58537
14524,0.58537
14543,0.58537
14544,0.58537
14546,0.58537
14548,0.58537
14556,0.58537
14573,0.58537
14592,0.58537
14609,0.58537
14632,0.58537
14634,0.58537
14661,0.58537
14662,0.58537
14663,0.58537
14701,0.58537
14719,0.58537
14728,0.58537
14737,0.58537
14738,0.58537
14758,0.58537
14764,0.58537
14826,0.58537
14841,0.58537
14851,0.58537
14856,0.58537
14868,0.58537
14890,0.58537
14905,0.58537
14932,0.58537
14934,0.58537
14969,0.58537
14980,0.58537
14989,0.58537
14990,0.58537
14999,0.58537
15007,0.58537
15011,0.58537
15017,0.58537
15019,0.58537
15070,0.58537
15087,0.58537
15088,0.58537
15108,0.58537
15122,0.58537
15151,0.58537
15154,0.58537
15163,0.58537
15165,0.58537
15183,0.58537
15195,0.58537
15223,0.58537
15224,0.58537
15235,0.58537
15236,0.58537
15239,0.58537
15241,0.58537
15250,0.58537
15256,0.58537
15279,0.58537
15325,0.58537
15347,0.58537
15360,0.58537
15368,0.58537
15428,0.58537
15439,0.58537
15488,0.58537
15511,0.58537
15519,0.58537
15543,0.58537
15581,0.58537
15631,0.58537
15644,0.58537
15650,0.58537
15655,0.58537
15668,0.58537
15673,0.58537
15683,0.58537
15694,0.58537
15727,0.58537
15737,0.58537
15750,0.58537
15760,0.58537
15779,0.58537
15789,0.58537
15800,0.58537
15809,0.58537
15827,0.58537
15838,0.58537
15849,0.58537
15864,0.58537
15868,0.58537
15878,0.58537
15879,0.58537
15880,0.58537
15906,0.58537
15922,0.58537
15925,0.58537
15932,0.58537
16029,0.58537
16052,0.58537
16055,0.58537
16096,0.58537
16118,0.58537
16149,0.58537
16157,0.58537
16158,0.58537
16198,0.58537
16204,0.58537
16206,0.58537
16211,0.58537
16221,0.58537
16223,0.58537
16229,0.58537
16233,0.58537
16257,0.58537
16260,0.58537
16263,0.58537
16267,0.58537
16273,0.58537
16308,0.58537
16327,0.58537
16335,0.58537
16371,0.58537
16385,0.58537
16389,0.58537
16398,0.58537
16413,0.58537
16422,0.58537
16429,0.58537
16430,0.58537
16453,0.58537
16454,0.58537
16476,0.58537
16497,0.58537
16518,0.58537
16538,0.58537
16546,0.58537
16556,0.58537
16571,0.58537
16575,0.58537
16579,0.58537
16583,0.58537
16590,0.58537
16601,0.58537
16619,0.58537
16648,0.58537
16664,0.58537
16675,0.58537
16717,0.58537
16759,0.58537
16793,0.58537
16814,0.58537
16819,0.58537
16835,0.58537
16849,0.58537
16852,0.58537
16854,0.58537
16866,0.58537
16887,0.58537
16903,0.58537
16906,0.58537
16912,0.58537
16930,0.58537
16952,0.58537
16990,0.58537
16992,0.58537
17001,0.58537
17005,0.58537
17017,0.58537
17020,0.58537
17021,0.58537
17022,0.58537
17028,0.58537
17031,0.58537
17039,0.58537
17042,0.58537
17056,0.58537
17060,0.58537
17084,0.58537
17102,0.58537
17111,0.58537
17113,0.58537
17128,0.58537
17140,0.58537
17151,0.58537
17159,0.58537
17184,0.58537
17198,0.58537
17200,0.58537
17210,0.58537
17220,0.58537
17234,0.58537
17242,0.58537
17247,0.58537
17306,0.58537
17319,0.58537
17332,0.58537
17342,0.58537
17353,0.58537
17370,0.58537
17393,0.58537
17402,0.58537
17408,0.58537
17413,0.58537
17417,0.58537
17425,0.58537
17437,0.58537
17451,0.58537
17508,0.58537
17537,0.58537
17539,0.58537
17546,0.58537
17553,0.58537
17563,0.58537
17566,0.58537
17575,0.58537
17581,0.58537
17584,0.58537
17622,0.58537
17624,0.58537
17648,0.58537
17664,0.58537
17683,0.58537
17715,0.58537
17771,0.58537
17793,0.58537
17803,0.58537
17804,0.58537
17838,0.58537
17841,0.58537
17884,0.58537
17897,0.58537
17931,0.58537
17948,0.58537
17967,0.58537
17971,0.58537
17976,0.58537
18008,0.58537
18035,0.58537
18046,0.58537
18049,0.58537
18071,0.58537
18119,0.58537
18120,0.58537
18123,0.58537
18207,0.58537
18220,0.58537
18238,0.58537
18259,0.58537
18264,0.58537
18271,0.58537
18307,0.58537
18358,0.58537
18359,0.58537
18373,0.58537
18377,0.58537
18438,0.58537
18454,0.58537
18478,0.58537
18484,0.58537
18510,0.58537
18553,0.58537
18599,0.58537
18615,0.58537
18656,0.58537
18663,0.58537
18672,0.58537
18685,0.58537
18692,0.58537
18700,0.58537
0,0.58256
1,0.58256
3,0.58256
6,0.58256
15,0.58256
40,0.58256
55,0.58256
56,0.58256
60,0.58256
73,0.58256
114,0.58256
163,0.58256
191,0.58256
193,0.58256
271,0.58256
397,0.58256
418,0.58256
432,0.58256
438,0.58256
447,0.58256
454,0.58256
468,0.58256
471,0.58256
518,0.58256
531,0.58256
548,0.58256
555,0.58256
560,0.58256
594,0.58256
614,0.58256
718,0.58256
727,0.58256
729,0.58256
731,0.58256
745,0.58256
753,0.58256
758,0.58256
770,0.58256
778,0.58256
782,0.58256
811,0.58256
814,0.58256
821,0.58256
831,0.58256
847,0.58256
861,0.58256
868,0.58256
871,0.58256
914,0.58256
994,0.58256
1022,0.58256
1068,0.58256
1069,0.58256
1093,0.58256
1102,0.58256
1104,0.58256
1105,0.58256
1116,0.58256
1118,0.58256
