id,order
20150408060458-999,10173
20153025083001-968,10174
20164115054120-679,10175
20152004042018-896,10176
20153012083039-675,10177
20151925101910-391,10178
20151008091058-366,10179
20152131082145-700,10180
20151014091022-504,10181
20150518020503-955,10182
20153206053201-534,10183
20150630060606-969,10184
20161609061622-696,10185
20152304062337-472,10186
20155924085921-523,10187
20153909083952-481,10188
20155807015849-772,10189
20155903085903-858,10190
20150528040542-928,10191
20154514114504-956,10192
20154125014129-206,10193
20155811035820-587,10194
20151412081429-334,10195
20154925084942-710,10196
20164416104425-318,10197
20153825103856-49,10198
20152101082118-96,10199
20153813013818-588,10200
20152210112213-643,10201
20155424035420-859,10202
20161330111331-330,10203
20154727024759-849,10204
20155924015903-145,10205
20152606072615-951,10206
20153721033723-749,10207
20155907125909-194,10208
20155930065931-689,10209
20151813111802-162,10210
20155925035946-518,10211
20154006084010-188,10212
20151405021444-46,10213
20155810085841-250,10214
20155218045221-583,10215
20151417041407-785,10216
20152717042750-937,10217
20155109025110-178,10218
20152820042856-757,10219
20150506080548-948,10220
20160220070216-100,10221
20152930112937-875,10222
20151804011822-374,10223
20161229041253-488,10224
20155904035959-185,10225
20155502095528-51,10226
20160917030947-785,10227
20154903114903-996,10228
20153622023640-890,10229
20150205020259-789,10230
20153703093747-572,10231
20151805021821-858,10232
20154504084540-301,10233
20150028060011-953,10234
20154820084825-581,10235
20150429060402-397,10236
20153324063329-147,10237
20152919012937-798,10238
20155104055125-368,10239
20150604040619-38,10240
20150116070109-391,10241
20162406112415-657,10242
20153325073343-313,10243
20152114062143-72,10244
20153214063240-340,10245
20150429080442-199,10246
20151518031527-459,10247
20155917095958-769,10248
20160902060942-509,10249
20152709072703-969,10250
20155221075249-459,10251
20155221125229-19,10252
20155303025331-674,10253
20151105091109-417,10254
20155819015821-968,10255
20162616092636-320,10256
20151129101109-424,10257
20152924032915-517,10258
20152801032847-862,10259
20153906123907-891,10260
20153024043021-679,10261
20151413021408-91,10262
20151713061726-223,10263
20154923074927-301,10264
20155815085831-779,10265
20150408120450-64,10266
20150010040007-631,10267
20153016033036-967,10268
20153327123320-68,10269
20154505024531-4,10270
20151319041336-619,10271
20154705044710-733,10272
20151531051542-14,10273
20152918052926-426,10274
20150721060738-220,10275
20155910075948-452,10276
20152006072056-763,10277
20154910094919-152,10278
20151711031713-662,10279
20151030121037-311,10280
20150306030356-503,10281
20152525042535-195,10282
20151918041903-926,10283
20155511115537-418,10284
20153711023738-776,10285
20154018024055-629,10286
20152515032502-467,10287
20151420041411-431,10288
20155608045648-151,10289
20151313061354-628,10290
20154921034946-169,10291
20153114073159-646,10292
20152412052457-971,10293
20154201034219-24,10294
20152606122615-459,10295
20153730073739-621,10296
20151116031127-78,10297
20152408092417-963,10298
20155818015801-284,10299
20151622121602-494,10300
20150430050447-600,10301
20154928074954-92,10302
20155226085244-734,10303
20152816102859-713,10304
20153810043815-312,10305
20152330032302-7,10306
20152114092152-64,10307
20152407112407-347,10308
20151220081200-742,10309
20154130114152-221,10310
20152107012141-170,10311
20155801115833-996,10312
20155710095704-36,10313
20151016101030-441,10314
20151226031229-659,10315
20150806080818-642,10316
20155109105115-583,10317
20154529094544-684,10318
20150927080911-300,10319
20155728065747-15,10320
20150131120109-93,10321
20153518093541-631,10322
20153001053010-143,10323
20151106111158-818,10324
20150612070653-348,10325
20151824091842-811,10326
20151014121052-483,10327
20154630114640-133,10328
20152221082207-234,10329
20155612025632-349,10330
20152411062410-916,10331
20154105054122-296,10332
20153624093633-927,10333
20151120021127-21,10334
20155901125940-121,10335
20153603073635-578,10336
20150103030112-131,10337
20161802071845-256,10338
20152327072350-759,10339
20163318063325-23,10340
20152507062510-527,10341
20151522061557-382,10342
20150214050259-776,10343
20150515060533-667,10344
20155610035651-241,10345
20152025052053-433,10346
20155321125321-407,10347
20150508040515-409,10348
20154511024505-828,10349
20151511071529-602,10350
20151522081515-994,10351
20155725075744-903,10352
20151615011608-528,10353
20152707022754-808,10354
20151813091850-644,10355
20151304071316-371,10356
20155227055231-464,10357
20151921121956-754,10358
20163309073335-602,10359
20155328085310-805,10360
20150116050129-415,10361
20154715074737-500,10362
20152215122235-485,10363
20152328102355-953,10364
20155009055024-626,10365
20150514060535-722,10366
20155122015143-390,10367
20150925110937-663,10368
20155125045126-764,10369
20151219051238-555,10370
20154730114701-335,10371
20154728034746-685,10372
20152207052205-192,10373
20152629012651-157,10374
20154925074924-66,10375
20150215060225-774,10376
20152610052623-296,10377
20153730063725-217,10378
20163402063435-850,10379
20150024040008-576,10380
20154718034701-35,10381
20150905090932-101,10382
20153808123846-946,10383
20150231120236-701,10384
20150303080344-262,10385
20150910060904-59,10386
20155310085325-400,10387
20154210104209-855,10388
20151527081514-392,10389
20152125062113-255,10390
20151631031602-96,10391
20151506031529-885,10392
20155929065908-355,10393
20155805085848-703,10394
20153606123639-984,10395
20152309042350-396,10396
20155205045211-58,10397
20154212114258-729,10398
20154719104700-710,10399
20163810043842-166,10400
20152512042530-460,10401
20151204071215-745,10402
20152601072646-339,10403
20151823061817-803,10404
20151604111624-415,10405
20150714080747-236,10406
20155309085359-498,10407
20150802040832-510,10408
20154127094104-659,10409
20155229095259-503,10410
20152816092824-175,10411
20162601122656-125,10412
20155404045416-984,10413
20150010120021-402,10414
20153009013011-899,10415
20153516073525-764,10416
20154526014540-725,10417
20165903065938-717,10418
20154807024830-766,10419
20150416110405-287,10420
20150330040351-563,10421
20150226040200-707,10422
20154129104156-348,10423
20150606030602-262,10424
20153812013844-3,10425
20155705045737-959,10426
20152429032416-518,10427
20153118093138-249,10428
20151605081652-828,10429
20150831060842-916,10430
20153512013534-746,10431
20150524030519-692,10432
20152826122849-423,10433
20152118012111-932,10434
20152229062205-244,10435
20150220070230-806,10436
20154207094231-475,10437
20152101082156-552,10438
20153602063625-130,10439
20150722060726-651,10440
20155913025927-438,10441
20154931034945-124,10442
20151607061640-872,10443
20153912113932-996,10444
20151008051030-28,10445
20152301032339-982,10446
20153617103638-247,10447
20150529010519-318,10448
20150514120512-102,10449
20150704010749-266,10450
20151204031221-340,10451
20150205050251-251,10452
20150419050423-187,10453
20150924070945-953,10454
20150427060448-246,10455
20155401025432-410,10456
20150009060037-852,10457
20150815100834-958,10458
20153219093219-284,10459
20153209073227-920,10460
20150107050116-884,10461
20150110030105-67,10462
20154221064205-207,10463
20154824104802-646,10464
20153228093241-330,10465
20150008060003-21,10466
20151029081008-399,10467
20150522100502-509,10468
20150804100804-119,10469
20152401092405-316,10470
20154702074759-377,10471
20150306080327-887,10472
20153606103657-307,10473
20153503063500-934,10474
20151601031635-401,10475
20154508124538-434,10476
20155112125144-954,10477
20152310062340-347,10478
20153317093336-203,10479
20151026031053-559,10480
20154111024150-826,10481
20155021095034-253,10482
20150421090407-354,10483
20153230023251-365,10484
20151823021836-870,10485
20152119092102-380,10486
20150820050822-892,10487
20154212074234-478,10488
20152508062501-133,10489
20152426042443-801,10490
20150622120632-733,10491
20152818012854-987,10492
20153105103119-427,10493
20151625041628-460,10494
20154726114727-452,10495
20155721095726-231,10496
20150413010454-578,10497
20153007123009-542,10498
20152607052612-325,10499
20151205021255-377,10500
20150419110458-665,10501
20155416045441-692,10502
20155516095512-766,10503
20154612024611-181,10504
20161319021325-931,10505
20150425040422-897,10506
20151622111658-627,10507
20152322082341-481,10508
20154615114637-701,10509
20160927120913-247,10510
20152519112516-176,10511
20154218064224-711,10512
20152001102004-765,10513
20154323124305-371,10514
20150606010612-100,10515
20154414094406-360,10516
20152216092258-194,10517
20154009054047-426,10518
20153312083351-142,10519
20153126113149-67,10520
20165423105406-654,10521
20154618114601-503,10522
20154313124349-922,10523
20150602080621-653,10524
20154103054117-454,10525
20161713121715-174,10526
20150127090118-293,10527
20151523101517-447,10528
20154012094002-636,10529
20152114062127-937,10530
20154709074717-916,10531
20153717053733-740,10532
20153716053704-475,10533
20153802053822-860,10534
20155427055429-500,10535
20151910041931-214,10536
20155413045417-828,10537
20150426010444-611,10538
20155509105541-792,10539
20155930075904-615,10540
20152509112544-291,10541
20152122082127-299,10542
20154613064658-613,10543
20150223060208-554,10544
20154719064707-283,10545
20150023030012-350,10546
20153318113337-404,10547
20153915063929-257,10548
20163413023412-159,10549
20151614071616-110,10550
20153029033042-152,10551
20151428061409-269,10552
20155529095519-855,10553
20153424123435-575,10554
20154421044426-552,10555
20154217124209-940,10556
20155407095445-308,10557
20155601125604-18,10558
20155730085755-371,10559
20150108040141-642,10560
20150624060606-582,10561
20155304095343-996,10562
20152606022653-437,10563
20151211091201-575,10564
20153012103050-559,10565
20155208045228-597,10566
20150202120211-959,10567
20151621091605-465,10568
20150112080156-678,10569
20154931024946-567,10570
20150904100901-193,10571
20151629101604-17,10572
20154629034645-799,10573
20155812035804-861,10574
20154508054512-557,10575
20163909083952-107,10576
20153803013812-529,10577
20153724023747-163,10578
20154622054623-743,10579
20151318051330-957,10580
20153813103815-223,10581
20152328122311-696,10582
20161327021321-308,10583
20155822105810-579,10584
20151324061307-900,10585
20154915104900-986,10586
20155115055136-775,10587
20155204055205-222,10588
20152813122838-287,10589
20152310122332-782,10590
20155110075150-591,10591
20155128015133-316,10592
20154912084916-322,10593
20153329073300-377,10594
20150907070951-183,10595
20154704014703-466,10596
20152524072545-996,10597
20151806101819-946,10598
20151625011628-348,10599
20152820102827-437,10600
20153507033523-248,10601
20153614113645-637,10602
20155417075428-77,10603
20155415105401-84,10604
20154128104144-208,10605
20150307020308-823,10606
20154724114756-664,10607
20164525064502-750,10608
20154621064635-298,10609
20154326104345-896,10610
20154024084014-114,10611
20151403061455-374,10612
20155424075405-452,10613
20154826024816-241,10614
20155719085748-372,10615
20153105123101-248,10616
20150425010453-132,10617
20152528012520-453,10618
20153511093540-438,10619
20154405014454-661,10620
20153719063742-10,10621
20163025023033-470,10622
20163511103541-184,10623
20154808124813-503,10624
20153908033902-198,10625
20152024122033-3,10626
20153818023827-608,10627
20155201015221-957,10628
20151121041130-372,10629
20153108013105-425,10630
20150031040021-961,10631
20155106095135-527,10632
20154710014752-791,10633
20152915012905-87,10634
20152606092611-288,10635
20153824113843-804,10636
20153308043333-974,10637
20155902035925-220,10638
20154710124737-779,10639
20155111065119-468,10640
20154307104312-689,10641
20155730045759-380,10642
20151121101130-569,10643
20153518103516-150,10644
20151431011457-183,10645
20155723115727-660,10646
20150018110014-26,10647
20153310073320-226,10648
20154712064731-430,10649
20150527100509-549,10650
20151502121502-816,10651
20155812065819-311,10652
20152109052119-324,10653
20151218051211-725,10654
20152828012807-551,10655
20153017023011-609,10656
20152607092603-350,10657
20155830085850-481,10658
20154628084617-292,10659
20161101061108-407,10660
20161517111522-117,10661
20161223051257-6,10662
20154225114209-403,10663
20152831122812-289,10664
20151624021626-982,10665
20150213110259-700,10666
20155326115307-439,10667
20160729020750-9,10668
20160205100242-633,10669
20161224121208-822,10670
20151201011252-32,10671
20150221050207-983,10672
20150527100558-552,10673
20150121050143-645,10674
20160512100512-449,10675
20155902035925-439,10676
20165826115832-300,10677
20151020081034-411,10678
20154013074053-753,10679
20151406091453-794,10680
20160618100620-509,10681
20164027124056-129,10682
20161806111846-221,10683
20160919090925-42,10684
20161210071215-600,10685
20152225122203-527,10686
20151802081849-562,10687
20152514082508-137,10688
20161101121112-514,10689
20154904114949-230,10690
20155925025914-782,10691
20151128081117-253,10692
20164510114557-225,10693
20150609010619-14,10694
20151330101315-113,10695
20155231105237-675,10696
20163927023902-594,10697
20154115024133-292,10698
20155507055538-61,10699
20154519064500-924,10700
20160519050557-605,10701
20154109034145-873,10702
20160615010624-175,10703
20165819115830-865,10704
20151128121144-636,10705
20161305051353-732,10706
20155101035134-156,10707
20153020063006-334,10708
20161224031200-129,10709
20153611083607-245,10710
20154110064123-404,10711
20152906102942-511,10712
20153615073626-13,10713
20154417084441-213,10714
20151305101314-545,10715
20163418113417-417,10716
20164127114122-0,10717
20160528060510-629,10718
20153623023601-382,10719
20152706032730-402,10720
20164623054645-920,10721
20154323044356-897,10722
20150509020518-337,10723
20155407105416-360,10724
20152308022352-388,10725
20151414121436-419,10726
20151215081216-371,10727
20155907125919-855,10728
20152431042401-601,10729
20155419125407-749,10730
20162214102247-810,10731
20154527084510-882,10732
20150818040820-756,10733
20155330085301-206,10734
20155018095034-789,10735
20154418114407-382,10736
20164021024051-29,10737
20150029110001-754,10738
20161308111330-578,10739
20154324034340-292,10740
20154809034801-375,10741
20154617094641-112,10742
20151123021110-405,10743
20154408104418-267,10744
20155219035208-979,10745
20150008080010-6,10746
20153217113200-854,10747
20154927094913-807,10748
20152809012825-91,10749
20161119031144-42,10750
20160901040945-636,10751
20161805121856-148,10752
20155626025647-261,10753
20150227110259-695,10754
20154118084103-860,10755
20161228041200-219,10756
20154225094209-391,10757
20151320011321-666,10758
20155415075405-549,10759
20165602015659-648,10760
20150231040206-408,10761
20154219104212-500,10762
20150205080253-978,10763
20155322025303-645,10764
20164521074513-194,10765
20154603084636-22,10766
20150015040031-221,10767
20155013025028-739,10768
20160829080852-844,10769
20163131123156-712,10770
20152924062916-362,10771
20163502113558-127,10772
20151519021535-125,10773
20154514054528-926,10774
20150912040927-543,10775
20153528093544-388,10776
20153219093206-226,10777
20154315084342-476,10778
20154124074156-737,10779
20151927121958-989,10780
20154731124732-510,10781
20160518010512-713,10782
20153910073928-690,10783
20153401083408-692,10784
20150219060212-464,10785
20151422061424-609,10786
20155215105244-919,10787
20150526100533-751,10788
20163225013259-584,10789
20153702023707-936,10790
20163229103251-719,10791
20151406111406-468,10792
20155426015402-453,10793
20150020100002-73,10794
20153024123002-663,10795
20153908013900-436,10796
20155608095629-23,10797
20152305102359-381,10798
20153918103955-36,10799
20152021072025-898,10800
20151525111508-450,10801
20164705094741-503,10802
20161120041131-715,10803
20151123021150-692,10804
20154022094032-411,10805
20163002083019-845,10806
20152525032537-431,10807
20155203065209-82,10808
20152118102115-982,10809
20163115093155-172,10810
20150224040213-439,10811
20153927103940-785,10812
20152827092804-722,10813
20160321110336-823,10814
20160908030949-595,10815
20154421044438-271,10816
20154612034642-868,10817
20155404035404-301,10818
20152416052437-776,10819
20151406101435-936,10820
20155222045208-617,10821
20154301044347-104,10822
20165305045324-878,10823
20153908033959-883,10824
20153521093500-807,10825
20154802044801-908,10826
20162226042244-596,10827
20154212034222-845,10828
20154630064645-149,10829
20162823052804-141,10830
20154909034949-761,10831
20155123095114-41,10832
20152421012429-950,10833
20151429081414-706,10834
20155422065444-36,10835
20163308123338-97,10836
20162424122440-787,10837
20150706060726-989,10838
20162217022210-912,10839
20150908090958-945,10840
20164527024509-467,10841
20152426082409-815,10842
20165214115206-414,10843
20154430104428-685,10844
20152322022322-987,10845
20151617101635-486,10846
20164515054529-415,10847
20160104020136-839,10848
20164825064835-183,10849
20150104120127-678,10850
20153720013744-969,10851
20151003121025-950,10852
20154921014940-535,10853
20162229082222-637,10854
20161713081738-907,10855
20165720085709-496,10856
20151111071117-291,10857
20154126054114-343,10858
20152426102420-898,10859
20154003044030-751,10860
20152407092408-902,10861
20153510113512-793,10862
20161011011030-821,10863
20162109052139-423,10864
20151718051724-967,10865
20153520023501-293,10866
20154605034612-987,10867
20160022120047-663,10868
20154107064122-126,10869
20165208055245-998,10870
20161326101356-112,10871
20153606103646-550,10872
20164205064253-457,10873
20155020085036-572,10874
20165610105632-536,10875
20151016061047-578,10876
20155822095814-359,10877
20154118034109-720,10878
20155202075214-474,10879
20154305114338-705,10880
20160006100027-340,10881
20154730014721-234,10882
20154905104908-85,10883
20153924033931-701,10884
20153305063339-830,10885
20153124043109-865,10886
20163610073631-281,10887
20165921055938-176,10888
20153104033138-558,10889
20154306084324-61,10890
20161714091745-540,10891
20154512094535-150,10892
20160006020015-100,10893
20163612103606-214,10894
20151726051745-318,10895
20164422044448-913,10896
20152216052222-777,10897
20151326031328-475,10898
20150313120304-778,10899
20163520033552-366,10900
20152116032136-119,10901
20152622042630-66,10902
20150823070853-369,10903
20161313061316-182,10904
20161405041435-641,10905
20154403064441-487,10906
20152521082513-203,10907
20153225063215-100,10908
20154029064014-316,10909
20165611055631-575,10910
20155716095708-980,10911
20163513043535-914,10912
20154630124655-702,10913
20152015062055-237,10914
20160214120214-935,10915
20153501063553-376,10916
20154907054941-610,10917
20161013081055-181,10918
20163718083715-219,10919
20155517085508-984,10920
20154310084342-200,10921
20161116101151-711,10922
20151105061131-878,10923
20150019120036-151,10924
20151317011327-569,10925
20150727030712-39,10926
20160802020821-76,10927
20153801073824-510,10928
20151701091728-197,10929
20150326120337-794,10930
20153913013945-647,10931
20154010044027-339,10932
20160712100700-533,10933
20150118040142-85,10934
20152319062329-368,10935
20154710104746-386,10936
20163928043939-855,10937
20150410060447-348,10938
20155428075433-360,10939
20163406043425-969,10940
20154424124420-192,10941
20150922110918-911,10942
20153615113653-146,10943
20153514023557-288,10944
20153906113925-617,10945
20150010010032-566,10946
20154226124227-55,10947
20164811074802-833,10948
20152729082724-578,10949
20155221035215-286,10950
20154824064815-541,10951
20155427085424-959,10952
20154209084232-299,10953
20150625050640-406,10954
20151621081613-981,10955
20164501084551-118,10956
20150224010232-820,10957
20153301123345-128,10958
20155025095021-954,10959
20151729071706-182,10960
20164902114915-181,10961
20164024124028-414,10962
20150808040851-925,10963
20155006085003-110,10964
20155209085220-909,10965
20162413082424-947,10966
20150822040855-574,10967
20160506060543-446,10968
20161916041932-623,10969
20153110073110-68,10970
20152030052037-191,10971
20162322082332-710,10972
20163311043337-416,10973
20152223042218-412,10974
20165629045626-875,10975
20155324015341-115,10976
20164016044053-253,10977
20153026013023-925,10978
20154011094003-14,10979
20150030090047-958,10980
20153813023856-590,10981
20154713044702-690,10982
20155401055424-365,10983
20155810015843-1,10984
20162230072255-987,10985
20154929064951-316,10986
20155705105749-356,10987
20162521062506-443,10988
20153907063956-520,10989
20155821125843-445,10990
20151024091047-753,10991
20150625030645-715,10992
20151506111546-542,10993
20151218041253-506,10994
20151914081920-478,10995
20155719055757-561,10996
20153815033829-113,10997
20154703024730-513,10998
20165129055125-718,10999
20152517082542-792,11000
20151725081732-573,11001
20150001110028-155,11002
20153420033448-825,11003
20155908065928-204,11004
20153517063534-282,11005
20161812111848-219,11006
20151219011251-234,11007
20155919115923-739,11008
20152023122044-94,11009
20155903085959-441,11010
20154523024537-613,11011
20152727062727-421,11012
20152223042211-392,11013
20152204072237-355,11014
20160029010023-538,11015
20153818043825-817,11016
20153717063714-206,11017
20150631080629-406,11018
20151905031943-670,11019
20153603103631-247,11020
20161407081409-475,11021
20153112053133-189,11022
20151811071822-531,11023
20155006115000-68,11024
20154110084110-852,11025
20165831075824-693,11026
20151830011835-305,11027
20165609045613-451,11028
20153107073135-806,11029
20150502050519-627,11030
20151413111430-32,11031
20163005033050-696,11032
20150801020851-728,11033
20155307115340-426,11034
20163005043016-599,11035
20165723125716-483,11036
20160714060707-419,11037
20150825070806-434,11038
20152911072956-499,11039
20151027111009-160,11040
20150701040743-488,11041
20151106071136-542,11042
20150101050138-171,11043
20152912022949-288,11044
20162206082207-13,11045
20150728110728-194,11046
20155822055802-926,11047
20154318074304-92,11048
20151622071609-598,11049
20152823092852-159,11050
20151805011803-183,11051
20151624071616-309,11052
20154930064955-254,11053
20153723063722-803,11054
20162004062009-436,11055
20153608073613-642,11056
20163813083850-953,11057
20153304103320-13,11058
20151506061507-556,11059
20153714083754-335,11060
20152228072255-257,11061
20152808022859-591,11062
20162818032836-978,11063
20152303122324-976,11064
20155208105227-714,11065
20155801075850-229,11066
20164331054300-477,11067
20155208045207-674,11068
20153215053250-868,11069
20153613093642-826,11070
20160225120226-427,11071
20150725090749-801,11072
20155525115514-720,11073
20155210025227-374,11074
20151721101734-95,11075
20150415080437-148,11076
20160024020040-561,11077
20152318122323-590,11078
20165805025839-546,11079
20150822100851-40,11080
20154225074252-957,11081
20150127030109-159,11082
20151408121421-792,11083
20154225064221-390,11084
20152816082854-883,11085
20153413013425-590,11086
20154816014851-293,11087
20153405123438-377,11088
20152520032534-568,11089
20150931110914-65,11090
20151016081024-907,11091
20161311051300-409,11092
20153725073717-829,11093
20152511122549-56,11094
20152730062742-90,11095
20152030102013-17,11096
20150807120804-821,11097
20155204075252-177,11098
20151129101152-17,11099
20153418113403-917,11100
20150205040249-209,11101
20151116031124-797,11102
20151206081220-45,11103
20165102125125-359,11104
20162405062428-798,11105
20150801120817-560,11106
20150803050825-767,11107
20154520104544-696,11108
20151310041357-306,11109
20152315082333-104,11110
20152508092527-156,11111
20161708071717-684,11112
20160124110113-444,11113
20154030124024-979,11114
20153501103520-243,11115
20150916010943-697,11116
20165529035543-814,11117
20150519060541-169,11118
20150325060313-681,11119
20161812011805-403,11120
20155108095144-360,11121
20153209073227-957,11122
20154827014850-703,11123
20153424063446-115,11124
20163524063510-398,11125
20151316091342-715,11126
20160810030805-143,11127
20152027092015-55,11128
20154519124552-189,11129
20154826024802-859,11130
20163627093637-547,11131
20161302081317-941,11132
20152320042343-566,11133
20154723094748-725,11134
20153803023834-469,11135
20150024120030-790,11136
20151311061339-448,11137
20161915041901-650,11138
20160821110841-900,11139
20152620102631-377,11140
20153512093515-115,11141
20154901114914-551,11142
20154414014438-128,11143
20150121010150-667,11144
20151420121410-632,11145
20163020123035-150,11146
20152313112312-967,11147
20150211090239-980,11148
20152606032633-61,11149
20154015124012-13,11150
20152811042814-583,11151
20164721094755-199,11152
20153208123256-554,11153
20153829083816-42,11154
20164316124304-537,11155
20162205072214-852,11156
20165726035746-939,11157
20152408102413-854,11158
20150830110835-117,11159
20152708082725-940,11160
20152509112558-632,11161
20151626071649-847,11162
20152424092452-62,11163
20154226084225-514,11164
20151728091731-964,11165
20150806050829-624,11166
20165908125903-555,11167
20153808033852-901,11168
20154909054951-774,11169
20152301062342-475,11170
20150310060307-190,11171
20163601083625-191,11172
20154003094054-34,11173
20161010111008-592,11174
20163402043455-16,11175
20155605045629-133,11176
20162003012058-670,11177
20153403103453-441,11178
20150421110433-330,11179
20155603105651-832,11180
20153509023541-496,11181
20152318122332-895,11182
20164831014855-593,11183
20161021081001-651,11184
20154123094105-815,11185
20152828102821-431,11186
20153404073422-204,11187
20152803082805-619,11188
20165804125820-864,11189
20164011054052-771,11190
20160402020426-173,11191
20153419073438-325,11192
20164030114052-672,11193
20152624072658-21,11194
20151619111615-309,11195
20151621041638-653,11196
20153308043300-221,11197
20160724020747-832,11198
20151525051529-770,11199
20153828033825-526,11200
20154007044039-1,11201
20150904010934-248,11202
20153818073802-881,11203
20153108063128-261,11204
20161021041008-68,11205
20150808120839-918,11206
20154114094138-630,11207
20154513024521-642,11208
20155919065955-38,11209
20164731124750-123,11210
20154311124300-456,11211
20165308015305-587,11212
20163325043334-711,11213
20155403025453-621,11214
20150613020647-968,11215
20154523024537-240,11216
20153118053153-835,11217
20163613023649-930,11218
20155309105336-908,11219
20151006101044-543,11220
20155517045513-760,11221
20162322042325-864,11222
20154112044115-553,11223
20152509112549-162,11224
20161816061843-592,11225
20153010083027-943,11226
20154417084423-551,11227
20162202122222-77,11228
20152115122151-22,11229
20152909072942-365,11230
20151020101057-778,11231
20150821100818-35,11232
20150124030132-312,11233
20151015041055-891,11234
20150706060731-616,11235
20163708033742-668,11236
20165202065203-3,11237
20150509010532-472,11238
20161120091105-152,11239
20155615085620-330,11240
20155323015347-523,11241
20162809072855-661,11242
20150207090207-597,11243
20154709034704-77,11244
20153220023202-660,11245
20154023054048-289,11246
20153812113835-266,11247
20165628055654-197,11248
20154125054105-873,11249
20152410062442-798,11250
20154125014101-681,11251
20150326070301-296,11252
20152315112315-857,11253
20150520110547-544,11254
20152820072852-75,11255
20163417053440-4,11256
20152719032703-189,11257
20153206043259-495,11258
20161507041504-895,11259
20155330085329-653,11260
20163912023917-526,11261
20160507020539-379,11262
20150614070623-488,11263
20164104124150-605,11264
20150428080425-76,11265
20151330021355-948,11266
20164618064659-218,11267
20152408122408-513,11268
20165728115721-55,11269
20152811072814-668,11270
20153222123239-923,11271
20151709071708-623,11272
20161831031857-879,11273
20153626073627-527,11274
20155705065743-470,11275
20151411071427-615,11276
20151231081230-646,11277
20153402093426-354,11278
20155814035858-266,11279
20154216034202-965,11280
20152015052049-423,11281
20154819034826-640,11282
20155013125038-270,11283
20151408061423-887,11284
20151705061705-625,11285
20161931111903-703,11286
20152815022831-831,11287
20152011022004-669,11288
20155818055851-86,11289
20165819065837-802,11290
20154503054514-929,11291
20151006031009-616,11292
20152110062151-834,11293
20154521034540-737,11294
20154521044526-86,11295
20162812122842-802,11296
20153428043416-290,11297
20165519125550-993,11298
20152717062754-144,11299
20153225073249-415,11300
20151418031439-550,11301
20161013051036-750,11302
20155105045116-670,11303
20160807030807-21,11304
20162519012505-213,11305
20155514065542-265,11306
20152713092746-105,11307
20153703033728-566,11308
20153430053459-656,11309
20151106041147-812,11310
20152809082857-788,11311
20151323091321-552,11312
20151923081953-802,11313
20153820123823-404,11314
20155712075726-121,11315
20154020074034-240,11316
20161405081433-751,11317
20155210105231-380,11318
20160801110851-452,11319
20153901113955-499,11320
20165907035900-140,11321
20152021102031-370,11322
20150805050824-181,11323
20153530053547-645,11324
20150209040256-114,11325
20153712103753-734,11326
20151721091717-824,11327
20153719123723-558,11328
20152006062054-938,11329
20151711091716-66,11330
20155629065625-319,11331
20164206044212-258,11332
20163020103052-447,11333
20151705111738-293,11334
20154724084739-245,11335
20150001060025-421,11336
20163518033527-216,11337
20153003103030-613,11338
20164710014722-566,11339
20163508123547-905,11340
20155628125625-241,11341
20151404041439-995,11342
20155821115837-50,11343
20154816014845-442,11344
20150016030059-807,11345
20153921113945-793,11346
20151115031111-758,11347
20153221123201-614,11348
20164911114915-619,11349
20155721015722-735,11350
20154731044714-858,11351
20150907110929-382,11352
20152308092357-115,11353
20151504061538-491,11354
20160708120731-3,11355
20160922120953-641,11356
20151706121739-14,11357
20155207035220-980,11358
20162003072002-822,11359
20154609064654-61,11360
20150311110338-47,11361
20163125053105-728,11362
20150910120911-462,11363
20164017114010-155,11364
20151923021930-519,11365
20163111083112-950,11366
20154201114240-341,11367
20164322034338-836,11368
20151404011436-977,11369
20161914011922-702,11370
20153917103955-556,11371
20152928012913-902,11372
20163702113710-734,11373
20160722060724-636,11374
20152504042505-190,11375
20155227105226-846,11376
20151605061605-159,11377
20163631073602-741,11378
20150330120309-603,11379
20154208094209-150,11380
20154106074146-482,11381
20161518021532-823,11382
20160815120850-592,11383
20153927073957-20,11384
20153230123223-919,11385
20164915034953-622,11386
20150728060701-371,11387
20154320074335-899,11388
20155914105946-429,11389
20151924031939-418,11390
20162316042355-925,11391
20153709023755-809,11392
20153425043407-967,11393
20152820012858-901,11394
20150330010358-933,11395
20160314090316-374,11396
20152013012002-670,11397
20153431073409-48,11398
20154126094153-832,11399
20152315072332-767,11400
20152101032137-838,11401
20154913084920-928,11402
20162405122415-508,11403
20155704015702-248,11404
20150524070551-557,11405
20162328022334-655,11406
20150429040409-724,11407
20155021125011-558,11408
20155012015044-732,11409
20160025090004-14,11410
20165004015014-122,11411
20160419090447-127,11412
20150723040751-516,11413
20154210104202-41,11414
20153307013334-86,11415
20152724042713-265,11416
20151927111958-830,11417
20153512083545-799,11418
20151403091420-503,11419
20151211111220-922,11420
20152123092102-183,11421
20164011064018-261,11422
20154026064046-481,11423
20153705043729-269,11424
20162802082823-195,11425
20161616061638-939,11426
20153314093359-325,11427
20155821015857-728,11428
20150402060453-735,11429
20164610024657-476,11430
20150014010052-857,11431
20153125113145-954,11432
20154427064420-988,11433
20165706055731-995,11434
20164719124700-877,11435
20151514031521-506,11436
20154004024041-501,11437
20160315080311-109,11438
20165211125236-187,11439
20162830032857-682,11440
20162406052403-820,11441
20153309053354-147,11442
20162725052728-86,11443
20153809083850-246,11444
